srrecordid,servicerequestnum,srtype,methodreceived,createddate,srstatus,statusdate,duedate,agency,lastactivity,address,zipcode,neighborhood,councildistrict,policedistrict,geolocation.latitude,geolocation.longitude,geolocation.human_address,lastactivitydate,outcome,closedate,crimedate,crimetime,crimecode,location,description,inside_outside,weapon,post,district,neighborhood.1,premise,vri_name1,total_incidents,geometry
5004M00000gBAD1QAO,20-00802992,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-11-27T22:03:26Z,Open,2020-11-27T22:05:08Z,2020-12-04T22:03:25Z,Transportation,Service Response,"2103 CHELSEA TER, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311277343668245,-76.68038853146895,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6803885314689, 39.3112773436682)"
5004M00000gCDNeQAO,20-00827905,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-08T23:04:12Z,Open,2020-12-08T23:05:07Z,2020-12-15T23:04:11Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000gCDY7QAO,20-00827928,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-08T23:16:12Z,Open,2020-12-08T23:20:18Z,2020-12-15T23:16:11Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h18g6QAA,20-00843021,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-15T01:18:09Z,Open,2020-12-15T01:18:08Z,2020-12-22T01:18:08Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h19tAQAQ,20-00842998,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-15T01:10:30Z,Open,2020-12-15T01:15:25Z,2020-12-22T01:10:30Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h19u3QAA,20-00843008,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-15T01:12:34Z,Open,2020-12-15T01:12:34Z,2020-12-22T01:12:34Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h19v6QAA,20-00843017,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-15T01:15:53Z,Open,2020-12-15T01:20:18Z,2020-12-22T01:15:53Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h2JH8QAM,20-00876718,TRS-48 Hour Parking/Abandoned Vehicle,Community,2020-12-28T18:23:41Z,Open,2020-12-28T18:25:07Z,2021-01-05T18:23:41Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h2JkjQAE,20-00877062,TRS-48 Hour Parking/Abandoned Vehicle,Community,2020-12-28T19:17:47Z,Open,2020-12-28T19:17:47Z,2021-01-05T19:17:47Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h2JnEQAU,20-00877089,TRS-48 Hour Parking/Abandoned Vehicle,Community,2020-12-28T19:20:28Z,Open,2020-12-28T19:25:37Z,2021-01-05T19:20:28Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h2K67QAE,20-00877427,TRS-48 Hour Parking/Abandoned Vehicle,Community,2020-12-28T20:00:18Z,Open,2020-12-28T20:05:13Z,2021-01-05T20:00:18Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h2KzCQAU,20-00877910,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-28T22:40:11Z,Open,2020-12-28T22:45:20Z,2021-01-05T22:40:11Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h2L7tQAE,20-00877904,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-28T22:36:15Z,Open,2020-12-28T22:36:15Z,2021-01-05T22:36:15Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h2L8NQAU,20-00877906,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-28T22:38:01Z,Open,2020-12-28T22:38:01Z,2021-01-05T22:38:01Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h2L8rQAE,20-00877913,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-28T22:40:51Z,Open,2020-12-28T22:45:14Z,2021-01-05T22:40:51Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h2LB9QAM,20-00877935,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-28T22:55:53Z,Open,2020-12-28T23:01:25Z,2021-01-05T22:55:53Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h2LeOQAU,20-00878087,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-29T01:32:49Z,Open,2020-12-29T01:35:17Z,2021-01-06T01:32:49Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h2LfgQAE,20-00878096,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-29T01:43:51Z,Open,2020-12-29T01:45:12Z,2021-01-06T01:43:51Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h2LJBQA2,20-00877987,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-28T23:21:48Z,Open,2020-12-28T23:21:48Z,2021-01-05T23:21:48Z,Transportation,Service Response,"2100 MOUNT HOLLY ST, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.311002158351016,-76.6821140423141,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6821140423141, 39.311002158351)"
5004M00000h2PTGQA2,20-00879714,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-29T18:37:34Z,Open,2020-12-29T18:37:34Z,2021-01-06T18:37:34Z,Transportation,Service Response,"2100 ALLENDALE RD, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31124996997816,-76.67982132058009,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6798213205801, 39.3112499699782)"
5004M00000h2PVuQAM,20-00879704,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-29T18:35:43Z,Open,2020-12-29T18:40:28Z,2021-01-06T18:35:43Z,Transportation,Service Response,"2100 ALLENDALE RD, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31124996997816,-76.67982132058009,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6798213205801, 39.3112499699782)"
5004M00000h2PW4QAM,20-00879705,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-29T18:36:21Z,Open,2020-12-29T18:36:21Z,2021-01-06T18:36:21Z,Transportation,Service Response,"2100 ALLENDALE RD, Baltimore City, 21216",21216,MOUNT HOLLY,7,Southwestern,39.31124996997816,-76.67982132058009,NA,NA,NA,NA,2020-12-20,15:24:00,9S,2100 CHELSEA TERR,SHOOTING,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,STREET,NA,1,"c(-76.6798213205801, 39.3112499699782)"
5004M00000en5W7QAI,20-00507874,SW-HGW,API,2020-08-05T12:43:16Z,Open,2020-08-05T12:43:16Z,2020-09-17T12:43:16Z,Solid Waste,Service Response,"3102 CHELSEA TER, Baltimore City, 21216",21216,CONCERNED CITIZENS OF FOREST PARK,6,Northwestern,39.32321039650109,-76.68323072443981,NA,NA,NA,NA,2020-12-20,14:41:00,1A,3900 BONNER RD,HOMICIDE,Outside,FIREARM,623,NORTHWEST,CONCERNED CITIZENS OF FOREST PARK,STREET,NA,1,"c(-76.6832307244398, 39.3232103965011)"
5004M00000en60qQAA,20-00508178,SW-HGW,API,2020-08-05T13:38:18Z,Open,2020-08-05T13:38:18Z,2020-09-17T13:38:18Z,Solid Waste,Service Response,"3105 CHELSEA TER, Baltimore City, 21216",21216,CONCERNED CITIZENS OF FOREST PARK,6,Northwestern,39.32336833458175,-76.68281728295132,NA,NA,NA,NA,2020-12-20,14:41:00,1A,3900 BONNER RD,HOMICIDE,Outside,FIREARM,623,NORTHWEST,CONCERNED CITIZENS OF FOREST PARK,STREET,NA,1,"c(-76.6828172829513, 39.3233683345818)"
5004M00000enu8kQAA,20-00536951,SW-HGW,API,2020-08-13T13:31:57Z,Open,2020-08-13T13:31:57Z,2020-09-25T13:31:57Z,Solid Waste,Service Response,"3822 FAIRVIEW AVE, Baltimore City, 21216",21216,CONCERNED CITIZENS OF FOREST PARK,6,Northwestern,39.3240445077655,-76.68320070221692,NA,NA,NA,NA,2020-12-20,14:41:00,1A,3900 BONNER RD,HOMICIDE,Outside,FIREARM,623,NORTHWEST,CONCERNED CITIZENS OF FOREST PARK,STREET,NA,1,"c(-76.6832007022169, 39.3240445077655)"
5004M00000h1lNQQAY,20-00861723,TRS-48 Hour Parking/Abandoned Vehicle,API,2020-12-20T13:08:52Z,Open,2020-12-20T13:10:13Z,2020-12-28T13:08:52Z,Transportation,Service Response,"3020 CHELSEA TER, Baltimore City, 21216",21216,CONCERNED CITIZENS OF FOREST PARK,6,Northwestern,39.322229043366114,-76.68265158411778,NA,NA,NA,NA,2020-12-20,14:41:00,1A,3900 BONNER RD,HOMICIDE,Outside,FIREARM,623,NORTHWEST,CONCERNED CITIZENS OF FOREST PARK,STREET,NA,1,"c(-76.6826515841178, 39.3222290433661)"
5004M00000h2EZHQA2,20-00874167,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-27T15:37:45Z,Open,2020-12-27T15:37:45Z,2021-01-04T15:37:45Z,Transportation,Service Response,"3800 BONNER RD, Baltimore City, 21216",21216,CONCERNED CITIZENS OF FOREST PARK,6,Northwestern,39.32333912071314,-76.68179192830625,NA,NA,NA,NA,2020-12-20,14:41:00,1A,3900 BONNER RD,HOMICIDE,Outside,FIREARM,623,NORTHWEST,CONCERNED CITIZENS OF FOREST PARK,STREET,NA,1,"c(-76.6817919283063, 39.3233391207131)"
5004M00000gBYyxQAG,20-00812240,TRS-48 Hour Parking/Abandoned Vehicle,API,2020-12-02T15:10:06Z,Open,2020-12-02T15:15:10Z,2020-12-09T15:10:06Z,Transportation,Service Response,"4200 BLK EUCLID AVE, Baltimore City, 21229",21229,IRVINGTON,8,Southwestern,39.28251925721025,-76.68575871037679,NA,NA,NA,NA,2020-12-20,23:29:00,9S,4200 EUCLID AV,SHOOTING,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,DWELLING,NA,1,"c(-76.6857587103768, 39.2825192572102)"
5004M00000gC5J9QAK,20-00824816,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-07T23:53:00Z,Open,2020-12-07T23:55:08Z,2020-12-14T23:53:00Z,Transportation,Service Response,"36 S PACA ST, Baltimore City, 21201",21201,UNIVERSITY OF MARYLAND,11,Central,39.28796618839163,-76.62247322190052,NA,NA,NA,NA,2020-12-20,04:30:00,9S,0 S GREENE ST,SHOOTING,Outside,FIREARM,121,CENTRAL,UNIVERSITY OF MARYLAND,STREET,NA,1,"c(-76.6224732219005, 39.2879661883916)"
5004M00000gBt2QQAS,20-00819404,SW-HGW,API,2020-12-04T21:43:53Z,Open,2020-12-04T21:43:53Z,2021-01-18T21:43:53Z,Solid Waste,Service Response,"205 S WICKHAM RD, Baltimore City, 21229",21229,TREMONT,8,Southwestern,39.28197968210586,-76.69551098336993,NA,NA,NA,NA,2020-12-20,01:42:00,9S,200 S WICKHAM RD,SHOOTING,Outside,FIREARM,823,SOUTHWEST,TEN HILLS,STREET,NA,1,"c(-76.6955109833699, 39.2819796821059)"
5004M00000h0gzUQAQ,20-00830873,SW-HGW,API,2020-12-09T20:48:13Z,Open,2020-12-09T20:48:13Z,2021-01-21T20:48:13Z,Solid Waste,Service Response,"306 S BEECHFIELD AVE, Baltimore City, 21229",21229,BEECHFIELD,8,Southwestern,39.28032071012965,-76.69477009770134,NA,NA,NA,NA,2020-12-20,01:42:00,9S,200 S WICKHAM RD,SHOOTING,Outside,FIREARM,823,SOUTHWEST,TEN HILLS,STREET,NA,1,"c(-76.6947700977013, 39.2803207101297)"
5004M00000h15hQQAQ,20-00841124,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-14T16:54:29Z,Open,2020-12-14T16:55:07Z,2020-12-21T16:54:28Z,Transportation,Service Response,"4908 STAFFORD ST, Baltimore City, 21229",21229,BEECHFIELD,8,Southwestern,39.28081509188417,-76.69669552587207,NA,NA,NA,NA,2020-12-20,01:42:00,9S,200 S WICKHAM RD,SHOOTING,Outside,FIREARM,823,SOUTHWEST,TEN HILLS,STREET,NA,1,"c(-76.6966955258721, 39.2808150918842)"
5004M00000e1mSnQAI,20-00449302,SW-HGW,API,2020-07-16T19:43:13Z,Open,2020-07-16T19:43:13Z,2020-08-27T19:43:13Z,Solid Waste,Service Response,"1109 DARLEY AVE, Baltimore City, 21218",21218,EAST BALTIMORE MIDWAY,12,Eastern,39.31643298866006,-76.59973006103705,NA,NA,NA,NA,2020-12-20,22:40:00,9S,1100 DARLEY AV,SHOOTING,Outside,FIREARM,312,EASTERN,EAST BALTIMORE MIDWAY,STREET,Eastern 1,1,"c(-76.5997300610371, 39.3164329886601)"
5004M00000gBt1rQAC,20-00819399,SW-Cleaning,API,2020-12-04T21:43:11Z,Open,2020-12-04T21:43:11Z,2021-01-18T21:43:11Z,Solid Waste,Service Response,"2301 AISQUITH ST, Baltimore City, 21218",21218,EAST BALTIMORE MIDWAY,12,Eastern,39.31562820437868,-76.59962580264678,NA,NA,NA,NA,2020-12-20,22:40:00,9S,1100 DARLEY AV,SHOOTING,Outside,FIREARM,312,EASTERN,EAST BALTIMORE MIDWAY,STREET,Eastern 1,1,"c(-76.5996258026468, 39.3156282043787)"
5004M00000h0hDmQAI,20-00830984,SW-Cleaning,API,2020-12-09T21:23:24Z,Open,2020-12-09T21:23:24Z,2021-01-21T21:23:24Z,Solid Waste,Service Response,"1105 DARLEY AVE, Baltimore City, 21218",21218,EAST BALTIMORE MIDWAY,12,Eastern,39.31648399498765,-76.59981609421096,NA,NA,NA,NA,2020-12-20,22:40:00,9S,1100 DARLEY AV,SHOOTING,Outside,FIREARM,312,EASTERN,EAST BALTIMORE MIDWAY,STREET,Eastern 1,1,"c(-76.599816094211, 39.3164839949876)"
5004M00000h0hMEQAY,20-00831036,SW-HGW,API,2020-12-09T21:43:11Z,Open,2020-12-09T21:43:11Z,2021-01-21T21:43:11Z,Solid Waste,Service Response,"1120 DARLEY AVE, Baltimore City, 21218",21218,EAST BALTIMORE MIDWAY,12,Eastern,39.31653205758138,-76.59918644692014,NA,NA,NA,NA,2020-12-20,22:40:00,9S,1100 DARLEY AV,SHOOTING,Outside,FIREARM,312,EASTERN,EAST BALTIMORE MIDWAY,STREET,Eastern 1,1,"c(-76.5991864469201, 39.3165320575814)"
5004M00000h0u7CQAQ,20-00835736,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-11T16:22:55Z,Open,2020-12-11T16:22:54Z,2020-12-18T16:22:54Z,Transportation,Service Response,"2305 AISQUITH ST, Baltimore City, 21218",21218,EAST BALTIMORE MIDWAY,12,Eastern,39.31569965130996,-76.59955240242256,NA,NA,NA,NA,2020-12-20,22:40:00,9S,1100 DARLEY AV,SHOOTING,Outside,FIREARM,312,EASTERN,EAST BALTIMORE MIDWAY,STREET,Eastern 1,1,"c(-76.5995524024226, 39.31569965131)"
5004M00000fYUr1QAG,20-00676830,SW-HGW,API,2020-10-02T14:08:21Z,Open,2020-10-02T14:08:21Z,2020-11-18T14:08:21Z,Solid Waste,Service Response,"4831 BOWLAND AVE, Baltimore City, 21206",21206,FRANKFORD,2,Northeastern,39.31903643846974,-76.54989412009944,NA,NA,NA,NA,2020-12-19,09:12:00,9S,5500 BOWLEYS LN,SHOOTING,Inside,FIREARM,443,NORTHEAST,FRANKFORD,DWELLING,NA,1,"c(-76.5498941200994, 39.3190364384697)"
5004M00000gBBwCQAW,20-00804120,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-11-28T23:34:54Z,Open,2020-11-28T23:35:06Z,2020-12-04T23:34:54Z,Transportation,Service Response,"4810 CLAYBURY AVE, Baltimore City, 21206",21206,FRANKFORD,2,Northeastern,39.3184590969429,-76.55025934449644,NA,NA,NA,NA,2020-12-19,09:12:00,9S,5500 BOWLEYS LN,SHOOTING,Inside,FIREARM,443,NORTHEAST,FRANKFORD,DWELLING,NA,1,"c(-76.5502593444964, 39.3184590969429)"
5004M00000h1sbaQAA,20-00864845,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-21T20:19:44Z,Open,2020-12-21T20:20:08Z,2020-12-29T20:19:44Z,Transportation,Service Response,"4825 BOWLAND AVE, Baltimore City, 21206",21206,FRANKFORD,2,Northeastern,39.31892079966507,-76.55009628867792,NA,NA,NA,NA,2020-12-19,09:12:00,9S,5500 BOWLEYS LN,SHOOTING,Inside,FIREARM,443,NORTHEAST,FRANKFORD,DWELLING,NA,1,"c(-76.5500962886779, 39.3189207996651)"
5004M00000e0NFVQA2,20-00403165,SW-Cleaning,API,2020-07-01T18:34:16Z,Open,2020-07-01T18:34:16Z,2020-08-13T18:34:16Z,Solid Waste,Service Response,"1943 W FAYETTE ST, Baltimore City, 21223",21223,PENROSE/FAYETTE STREET OUTREACH,9,Western,39.28930706606031,-76.64815149785292,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6481514978529, 39.2893070660603)"
5004M00000e1QydQAE,20-00439523,SW-HGW,API,2020-07-13T20:18:32Z,Open,2020-07-13T20:18:32Z,2020-08-24T20:18:32Z,Solid Waste,Service Response,"1847 W FAYETTE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.289340026499275,-76.64674950253091,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6467495025309, 39.2893400264993)"
5004M00000eeJShQAM,20-00475061,SW-Cleaning,API,2020-07-24T17:48:35Z,Open,2020-07-24T17:48:35Z,2020-09-07T17:48:35Z,Solid Waste,Service Response,"1812 W LEXINGTON ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.290705985221834,-76.64615366265777,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6461536626578, 39.2907059852218)"
5004M00000eeJV6QAM,20-00475055,SW-HGW,API,2020-07-24T17:48:18Z,Open,2020-07-24T17:48:18Z,2020-09-07T17:48:18Z,Solid Waste,Service Response,"1809 W LEXINGTON ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.290473474389415,-76.6457141027734,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6457141027734, 39.2904734743894)"
5004M00000eeJz1QAE,20-00475419,SW-HGW,API,2020-07-24T18:53:40Z,Open,2020-07-24T18:53:39Z,2020-09-07T18:53:39Z,Solid Waste,Service Response,"1829 W LEXINGTON ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.290449474819766,-76.6463366569623,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6463366569623, 39.2904494748198)"
5004M00000fY0YbQAK,20-00664680,SW-Cleaning,API,2020-09-28T13:04:14Z,Open,2020-09-28T13:04:14Z,2020-11-12T13:04:14Z,Solid Waste,Service Response,"1815 VINE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.29000018433623,-76.64610311430565,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6461031143056, 39.2900001843362)"
5004M00000faOF5QAM,20-00726105,SW-HGW,API,2020-10-23T16:13:26Z,Open,2020-10-23T16:13:26Z,2020-12-09T16:13:26Z,Solid Waste,Service Response,"1820 W FAIRMOUNT AVE, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.2890281396905,-76.64607610202994,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6460761020299, 39.2890281396905)"
5004M00000gBcmXQAS,20-00813865,SW-Cleaning,API,2020-12-02T21:33:10Z,Open,2020-12-02T21:33:10Z,2021-01-14T21:33:10Z,Solid Waste,Service Response,"233 N MONROE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.29147222783314,-76.64694929846542,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6469492984654, 39.2914722278331)"
5004M00000gBgQ1QAK,20-00814568,SW-Cleaning,API,2020-12-03T13:48:16Z,Open,2020-12-03T13:48:16Z,2021-01-15T13:48:16Z,Solid Waste,Service Response,"1843 W FAYETTE ST, Baltimore City, 21223",21223,FRANKLIN SQUARE,9,Western,39.289341422496776,-76.64665749636374,NA,NA,NA,NA,2020-12-19,13:29:00,1A,1900 VINE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,VEHICLE,NA,1,"c(-76.6466574963637, 39.2893414224968)"
