srrecordid,servicerequestnum,srtype,methodreceived,createddate,srstatus,statusdate,duedate,agency,lastactivity,address,zipcode,neighborhood,councildistrict,policedistrict,geolocation.latitude,geolocation.longitude,geolocation.human_address,lastactivitydate,outcome,closedate,crimedate,crimetime,crimecode,location,description,inside_outside,weapon,post,district,neighborhood.1,premise,total_incidents,vri_name1,geometry
5004M00000faIbPQAU,20-00724285,SW-HGW,API,2020-10-22T18:58:25Z,Open,2020-10-22T18:58:25Z,2020-12-08T18:58:25Z,Solid Waste,Service Response,"1703 E FEDERAL ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.30840966684582,-76.5942330201668,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5942330201668, 39.3084096668458)"
5004M00000faIPEQA2,20-00724284,SW-HGW,API,2020-10-22T18:58:18Z,Open,2020-10-22T18:58:17Z,2020-12-08T18:58:17Z,Solid Waste,Service Response,"1701 E FEDERAL ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.30840516709894,-76.59428272705797,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.594282727058, 39.3084051670989)"
5004M00000faMqAQAU,20-00725616,SW-HGW,API,2020-10-23T13:53:26Z,Open,2020-10-23T13:53:26Z,2020-12-09T13:53:26Z,Solid Waste,Service Response,"1726 E LANVALE ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.30979012352659,-76.59355275831054,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5935527583105, 39.3097901235266)"
5004M00000faN41QAE,20-00725648,SW-HGW,API,2020-10-23T14:03:28Z,Open,2020-10-23T14:03:28Z,2020-12-09T14:03:27Z,Solid Waste,Service Response,"1730 E LANVALE ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.3097943308313,-76.59345426599688,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5934542659969, 39.3097943308313)"
5004M00000faN4GQAU,20-00725651,SW-Cleaning,API,2020-10-23T14:03:53Z,Open,2020-10-23T14:03:53Z,2020-12-09T14:03:53Z,Solid Waste,Service Response,"1732 E LANVALE ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.309797095237414,-76.59340593854988,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5934059385499, 39.3097970952374)"
5004M00000faN4VQAU,20-00725655,SW-HGW,API,2020-10-23T14:04:13Z,Open,2020-10-23T14:04:13Z,2020-12-09T14:04:13Z,Solid Waste,Service Response,"1734 E LANVALE ST, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.309799371320295,-76.59335634753201,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.593356347532, 39.3097993713203)"
5004M00000faOBwQAM,20-00726081,HCD-Sanitation Property,Phone,2020-10-23T16:07:22Z,Open,2020-10-23T16:07:22Z,2020-11-02T16:07:22Z,Housing,Service Response,"1726 E LAFAYETTE AVE, Baltimore City, 21213",21213,BROADWAY EAST,12,Eastern,39.31086469949849,-76.59361784876307,NA,NA,NA,NA,2020-10-22,19:00:00,9S,1700 N REGESTER ST,SHOOTING,Outside,FIREARM,331,EASTERN,BROADWAY EAST,STREET,1,Eastern 1,"c(-76.5936178487631, 39.3108646994985)"
5004M00000dyKV3QAM,20-00329347,SW-HGW,API,2020-06-10T13:09:29Z,Open,2020-06-10T13:09:28Z,2020-07-22T13:09:28Z,Solid Waste,Service Response,"208 S CALHOUN ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28525158021195,-76.6395435841533,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6395435841533, 39.2852515802119)"
5004M00000dyMQyQAM,20-00330746,SW-HGW,API,2020-06-10T16:03:44Z,Open,2020-06-10T16:03:44Z,2020-07-22T16:03:44Z,Solid Waste,Service Response,"100 S GILMOR ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.28624694849968,-76.6424560460101,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6424560460101, 39.2862469484997)"
5004M00000dyo2kQAA,20-00351541,SW-HGW,API,2020-06-15T13:04:17Z,Open,2020-06-15T13:04:17Z,2020-07-27T13:04:17Z,Solid Waste,Service Response,"205 S STRICKER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28526489736595,-76.64060390494916,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6406039049492, 39.2852648973659)"
5004M00000dyo8YQAQ,20-00351461,SW-HGW,API,2020-06-15T12:54:41Z,Open,2020-06-15T12:54:41Z,2020-07-27T12:54:41Z,Solid Waste,Service Response,"203 S STRICKER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.2853018361219,-76.64060520438557,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6406052043856, 39.2853018361219)"
5004M00000dyonpQAA,20-00351957,SW-HGW,API,2020-06-15T13:53:12Z,Open,2020-06-15T13:53:12Z,2020-07-27T13:53:12Z,Solid Waste,Service Response,"218 S STRICKER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.284989256832155,-76.64094361514682,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6409436151468, 39.2849892568322)"
5004M00000dyovzQAA,20-00352084,SW-HGW,API,2020-06-15T14:08:29Z,Open,2020-06-15T14:08:29Z,2020-07-27T14:08:29Z,Solid Waste,Service Response,"220 S STRICKER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28494903499908,-76.64093843671341,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6409384367134, 39.2849490349991)"
5004M00000dyoXeQAI,20-00351873,SW-HGW,API,2020-06-15T13:43:19Z,Open,2020-06-15T13:43:19Z,2020-07-27T13:43:19Z,Solid Waste,Service Response,"214 S STRICKER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28506605048903,-76.6409428868003,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6409428868003, 39.285066050489)"
5004M00000dyp5GQAQ,20-00352309,SW-HGW,API,2020-06-15T14:38:12Z,Open,2020-06-15T14:38:12Z,2020-07-27T14:38:12Z,Solid Waste,Service Response,"224 S STRICKER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.284866759431075,-76.64092731839341,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6409273183934, 39.2848667594311)"
5004M00000dyqhAQAQ,20-00353292,SW-HGW,API,2020-06-15T16:50:06Z,Open,2020-06-15T16:50:05Z,2020-07-27T16:50:05Z,Solid Waste,Service Response,"1409 LEMMON ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.285845698538765,-76.64006118195319,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6400611819532, 39.2858456985388)"
5004M00000dz5DtQAI,20-00361107,SW-HGW,API,2020-06-17T15:48:30Z,Open,2020-06-17T15:48:30Z,2020-07-29T15:48:30Z,Solid Waste,Service Response,"1414 W PRATT ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.28562104502033,-76.64001780671074,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6400178067107, 39.2856210450203)"
5004M00000dzhRDQAY,20-00381735,SW-HGW,API,2020-06-24T15:28:09Z,Open,2020-06-24T15:28:09Z,2020-08-05T15:28:09Z,Solid Waste,Service Response,"1404 LEMMON ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.286021014857056,-76.63984059779504,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.639840597795, 39.2860210148571)"
5004M00000dzinYQAQ,20-00382449,SW-HGW,API,2020-06-24T18:13:48Z,Open,2020-06-24T18:13:48Z,2020-08-05T18:13:48Z,Solid Waste,Service Response,"115 S CALHOUN ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.285749661635734,-76.63920715703276,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6392071570328, 39.2857496616357)"
5004M00000dziqcQAA,20-00382487,SW-HGW,API,2020-06-24T18:23:52Z,Open,2020-06-24T18:23:52Z,2020-08-05T18:23:52Z,Solid Waste,Service Response,"114 S CALHOUN ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.28589546336659,-76.63957283388746,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6395728338875, 39.2858954633666)"
5004M00000dzqjRQAQ,20-00386582,SW-HGW,API,2020-06-25T19:39:24Z,Open,2020-06-25T19:39:24Z,2020-08-07T19:39:24Z,Solid Waste,Service Response,"1409 KUPER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.284928726822024,-76.6398763778179,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6398763778179, 39.284928726822)"
5004M00000dzqlbQAA,20-00386538,SW-HGW,API,2020-06-25T19:30:05Z,Open,2020-06-25T19:30:05Z,2020-08-07T19:30:05Z,Solid Waste,Service Response,"1406 KUPER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.285106956526405,-76.63984478578755,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6398447857875, 39.2851069565264)"
5004M00000dzquoQAA,20-00386632,SW-HGW,API,2020-06-25T19:49:36Z,Open,2020-06-25T19:49:36Z,2020-08-07T19:49:36Z,Solid Waste,Service Response,"1411 KUPER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28492101021135,-76.63991858605057,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6399185860506, 39.2849210102113)"
5004M00000dzqxsQAA,20-00386670,SW-HGW,API,2020-06-25T19:58:35Z,Open,2020-06-25T19:58:34Z,2020-08-07T19:58:34Z,Solid Waste,Service Response,"1410 KUPER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.285111561111044,-76.63992034346244,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6399203434624, 39.285111561111)"
5004M00000dzr2YQAQ,20-00386717,SW-HGW,API,2020-06-25T20:08:57Z,Open,2020-06-25T20:08:57Z,2020-08-07T20:08:57Z,Solid Waste,Service Response,"1413 KUPER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.284924072577404,-76.63995461989114,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6399546198911, 39.2849240725774)"
5004M00000e0KO0QAM,20-00401396,SW-HGW,API,2020-07-01T13:33:20Z,Open,2020-07-01T13:33:20Z,2020-08-13T13:33:20Z,Solid Waste,Service Response,"207 S GILMOR ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28514832329814,-76.64196138836674,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6419613883667, 39.2851483232981)"
5004M00000e0zZjQAI,20-00423735,SW-Cleaning,API,2020-07-08T16:33:22Z,Open,2020-07-08T16:33:22Z,2020-08-19T16:33:22Z,Solid Waste,Service Response,"1507 W PRATT ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28528478895087,-76.64120138911974,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6412013891197, 39.2852847889509)"
5004M00000e11IVQAY,20-00424949,SW-HGW,API,2020-07-08T19:54:04Z,Open,2020-07-08T19:54:04Z,2020-08-19T19:54:04Z,Solid Waste,Service Response,"207 S PARRISH ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28501074305453,-76.64139309875254,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6413930987525, 39.2850107430545)"
5004M00000e1P2RQAU,20-00437905,SW-HGW,API,2020-07-13T15:18:10Z,Open,2020-07-13T15:18:10Z,2020-08-24T15:18:10Z,Solid Waste,Service Response,"219 S PARRISH ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28480972493248,-76.64136846739747,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6413684673975, 39.2848097249325)"
5004M00000e1RdeQAE,20-00439564,SW-HGW,API,2020-07-13T20:28:15Z,Open,2020-07-13T20:28:14Z,2020-08-24T20:28:14Z,Solid Waste,Service Response,"119 S CALHOUN ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.28567089261481,-76.63920845646916,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6392084564692, 39.2856708926148)"
5004M00000e1ReXQAU,20-00439574,SW-HGW,API,2020-07-13T20:29:37Z,Open,2020-07-13T20:29:37Z,2020-08-24T20:29:36Z,Solid Waste,Service Response,"121 S CALHOUN ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.285626943523596,-76.63920068192182,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6392006819218, 39.2856269435236)"
5004M00000edngQQAQ,20-00457507,SW-HGW,API,2020-07-20T15:43:37Z,Open,2020-07-20T15:43:37Z,2020-08-31T15:43:37Z,Solid Waste,Service Response,"205 S GILMOR ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28519033840863,-76.64196566740256,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6419656674026, 39.2851903384086)"
5004M00000edoPCQAY,20-00458072,SW-HGW,API,2020-07-20T17:08:09Z,Open,2020-07-20T17:08:09Z,2020-08-31T17:08:09Z,Solid Waste,Service Response,"217 S PARRISH ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28484914668793,-76.64138364128333,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6413836412833, 39.2848491466879)"
5004M00000ee1YLQAY,20-00464099,SW-HGW,API,2020-07-22T14:03:13Z,Open,2020-07-22T14:03:13Z,2020-09-02T14:03:13Z,Solid Waste,Service Response,"215 S PARRISH ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.284886761371524,-76.64138350885668,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6413835088567, 39.2848867613715)"
5004M00000ee2IjQAI,20-00464472,SW-HGW,API,2020-07-22T15:14:00Z,Open,2020-07-22T15:14:00Z,2020-09-02T15:14:00Z,Solid Waste,Service Response,"205 S PARRISH ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28504495878769,-76.64139958489902,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.641399584899, 39.2850449587877)"
5004M00000efAcPQAU,20-00503268,SW-HGW,API,2020-08-03T18:38:38Z,Open,2020-08-03T18:38:38Z,2020-09-15T18:38:38Z,Solid Waste,Service Response,"216 S CALHOUN ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28511957568166,-76.63953246859218,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6395324685922, 39.2851195756817)"
5004M00000efEiDQAU,20-00504755,SW-HGW,API,2020-08-04T12:53:09Z,Open,2020-08-04T12:53:09Z,2020-09-16T12:53:09Z,Solid Waste,Service Response,"201 S STRICKER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28533910870334,-76.64060320143263,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6406032014326, 39.2853391087033)"
5004M00000eoWiQQAU,20-00558964,SW-HGW,API,2020-08-19T19:38:27Z,Open,2020-08-19T19:38:27Z,2020-10-01T19:38:27Z,Solid Waste,Service Response,"1405 KUPER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28492822746324,-76.63979907376668,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6397990737667, 39.2849282274632)"
5004M00000eoWooQAE,20-00559052,SW-HGW,API,2020-08-19T19:48:38Z,Open,2020-08-19T19:48:38Z,2020-10-01T19:48:38Z,Solid Waste,Service Response,"1403 KUPER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28493078495273,-76.63975637996965,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6397563799697, 39.2849307849527)"
5004M00000eobAJQAY,20-00561022,SW-HGW,API,2020-08-20T13:39:16Z,Open,2020-08-20T13:39:16Z,2020-10-02T13:39:15Z,Solid Waste,Service Response,"1412 W PRATT ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.28562422050081,-76.63996486364354,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6399648636435, 39.2856242205008)"
5004M00000epAFsQAM,20-00580873,SW-HGW,API,2020-08-26T15:58:10Z,Open,2020-08-26T15:58:10Z,2020-10-08T15:58:10Z,Solid Waste,Service Response,"110 S CALHOUN ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.286033065681316,-76.63958419223073,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6395841922307, 39.2860330656813)"
5004M00000fWQ6tQAG,20-00620185,SW-HGW,API,2020-09-09T19:23:52Z,Open,2020-09-09T19:23:52Z,2020-10-22T19:23:52Z,Solid Waste,Service Response,"222 S NORRIS ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28482229166885,-76.64015008988875,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6401500898887, 39.2848222916689)"
5004M00000fWmSlQAK,20-00630452,SW-HGW,API,2020-09-14T15:18:10Z,Open,2020-09-14T15:18:10Z,2020-10-27T15:18:10Z,Solid Waste,Service Response,"233 S STRICKER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.284743070190245,-76.64057909426634,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6405790942663, 39.2847430701902)"
5004M00000fYVbsQAG,20-00677171,SW-HGW,API,2020-10-02T15:28:18Z,Open,2020-10-02T15:28:18Z,2020-11-18T15:28:18Z,Solid Waste,Service Response,"112 S CALHOUN ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.285990876760856,-76.63957872135516,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6395787213552, 39.2859908767609)"
5004M00000fZ7oJQAS,20-00693386,SW-Dirty Street,Phone,2020-10-09T13:26:16Z,New,2020-10-09T19:10:53Z,2020-10-21T13:26:16Z,Solid Waste,Service Response,"1400 BLK LEMMON ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.28593956143778,-76.63964865089785,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6396486508979, 39.2859395614378)"
5004M00000fZOBCQA4,20-00699867,HCD-Illegal Dumping,Phone,2020-10-13T14:47:09Z,New,2020-10-13T14:47:09Z,2020-10-18T14:47:09Z,Housing,Service Response,"200 S CALHOUN ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.2853558910211,-76.63961805482619,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6396180548262, 39.2853558910211)"
5004M00000fZWhfQAG,20-00703485,SW-Dirty Street,Phone,2020-10-14T16:34:55Z,New,2020-10-14T16:34:55Z,2020-10-23T16:34:55Z,Solid Waste,Service Response,"114 S CALHOUN ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.28589546336659,-76.63957283388746,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6395728338875, 39.2858954633666)"
5004M00000fZwIXQA0,20-00715066,SW-Boarding,API,2020-10-19T19:13:12Z,Open,2020-10-19T19:13:12Z,2020-10-28T19:13:12Z,Solid Waste,Service Response,"1412 W PRATT ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.28562422050081,-76.63996486364354,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6399648636435, 39.2856242205008)"
5004M00000faNB2QAM,20-00725689,SW-HGW,API,2020-10-23T14:13:27Z,Open,2020-10-23T14:13:27Z,2020-12-09T14:13:27Z,Solid Waste,Service Response,"211 S PARRISH ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28494831768811,-76.64138594495509,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6413859449551, 39.2849483176881)"
5004M00000faPuOQAU,20-00727182,SW-Boarding,API,2020-10-23T19:48:58Z,Open,2020-10-23T19:48:58Z,2020-11-04T19:48:58Z,Solid Waste,Service Response,"218 S STRICKER ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.284989256832155,-76.64094361514682,NA,NA,NA,NA,2020-10-21,19:25:00,9S,1500 LEMMON ST,SHOOTING,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,STREET,1,Tri-District,"c(-76.6409436151468, 39.2849892568322)"
5004M00000eodGTQAY,20-00562232,SW-HGW,API,2020-08-20T17:28:10Z,Open,2020-08-20T17:28:10Z,2020-10-02T17:28:10Z,Solid Waste,Service Response,"920 POPLAR GROVE ST, Baltimore City, 21216",21216,FRANKLINTOWN ROAD,9,Southwestern,39.29858131474788,-76.66528447031764,NA,NA,NA,NA,2020-10-21,15:25:11,1A,900 POPLAR GROVE ST,HOMICIDE,Outside,FIREARM,814,SOUTHWEST,FRANKLINTOWN ROAD,STREET,1,NA,"c(-76.6652844703176, 39.2985813147479)"
5004M00000eojdxQAA,20-00565702,SW-HGW,API,2020-08-21T15:13:12Z,Open,2020-08-21T15:13:12Z,2020-10-05T15:13:12Z,Solid Waste,Service Response,"906 POPLAR GROVE ST, Baltimore City, 21216",21216,FRANKLINTOWN ROAD,9,Southwestern,39.29824327919544,-76.66526440216387,NA,NA,NA,NA,2020-10-21,15:25:11,1A,900 POPLAR GROVE ST,HOMICIDE,Outside,FIREARM,814,SOUTHWEST,FRANKLINTOWN ROAD,STREET,1,NA,"c(-76.6652644021639, 39.2982432791954)"
